x,y,z1,z2,z3,z4,z5
29,0,0.247051722,0.224931848,-0.851820837,-0.705580572,1
40,1,-0.203004229,-0.850746906,-0.038675645,-0.682775275,0
21,1,0.577092752,1.275594817,0.286582431,-0.600676204,1
25,0,-1.163123589,0.575152838,-1.177078913,0.297852516,1
54,0,1.447200922,-0.500525916,0.611840508,-0.466124949,0
18,0,-0.713067639,-0.100273357,-1.339707951,0.829215947,1
10,1,0.082031206,-1.163444218,-0.038675645,-1.293957246,0
39,0,-0.067987444,0.387534451,-0.038675645,-0.117203898,1
57,0,-0.022981849,0.375026558,-0.201304684,-0.409111705,0
18,0,0.847126322,-0.838239014,0.774469546,2.199814324,0
13,0,-0.863086289,0.149884493,-0.038675645,-0.035104827,0
17,0,-0.923093749,-0.488018024,-0.363933722,-0.409111705,1
25,0,0.052027476,-0.588081164,0.286582431,2.434708888,0
69,0,-0.488039664,-0.275383851,-1.177078913,0.418720593,1
28,0,1.267178542,0.262455526,-0.689191798,-0.117203898,1
33,1,0.292057317,-0.713160089,-0.201304684,-0.90170613,1
17,0,-0.998103074,0.062329246,1.424985699,-0.618920442,0
32,0,-0.293015419,0.137376601,-0.851820837,0.126812785,1
23,0,-0.248009824,-1.088396863,-0.689191798,0.690103632,0
19,0,0.847126322,-0.863254799,-0.851820837,-0.461563889,0
17,0,-0.683063909,-0.625604841,1.424985699,-0.869778714,1
30,1,0.652102077,-0.325415421,2.726018005,-0.27227992,0
17,0,-0.623056449,1.075468538,1.262356661,0.667298335,0
16,0,-2.078237355,0.362518666,0.611840508,0.131373845,0
35,0,-1.028106804,-0.988333724,0.123953393,-0.618920442,1
58,1,-0.353022879,-0.613096949,-0.689191798,-1.097831688,1
42,0,0.022023746,-0.725667981,-1.339707951,1.059549451,0
96,0,0.097033071,0.337502881,0.44921147,-0.420514354,0
89,0,-0.698065774,-0.575573271,-0.52656276,-1.503765983,1
18,0,-0.203004229,1.500736882,0.937098584,-0.251755153,0
26,0,-0.022981849,0.074837138,0.44921147,-1.033976855,1
67,1,-0.698065774,-0.700652196,0.611840508,-0.753471697,1
23,0,0.547089022,-0.175320712,0.286582431,1.178136998,0
28,1,-0.953097479,-0.012718109,0.774469546,-0.529979782,1
12,0,-0.713067639,0.800294903,0.123953393,0.108568547,1
21,0,-1.118117994,-0.150304927,-1.339707951,0.197509207,1
31,0,-0.233007959,-0.375446991,1.424985699,-0.306487867,1
48,0,-0.037983714,-0.688144304,2.075501852,-0.862937124,0
16,0,1.207171082,1.03794486,-0.038675645,0.425562182,0
29,0,-0.458035934,-0.475510131,2.238130891,-0.201583498,0
21,0,0.157040531,3.051715551,-1.339707951,-0.529979782,1
34,0,0.082031206,-1.075888971,-0.851820837,-0.238071974,1
29,0,0.817122592,-1.175952111,-0.851820837,-0.682775275,0
54,0,0.442075967,-0.950810046,-1.339707951,-0.762593816,0
13,0,0.502083427,0.675215978,0.774469546,0.824654887,0
36,0,2.227297903,1.963528904,-0.038675645,-0.728385869,1
12,0,-0.473037799,-0.437986454,-0.201304684,0.106288017,0
36,0,-0.938095614,-0.738175874,-0.851820837,-0.762593816,1
32,0,1.147163622,0.825310688,-0.201304684,-0.201583498,0
44,0,0.937137512,0.212423956,0.286582431,2.161045318,0
47,0,-0.248009824,-0.212844389,-0.851820837,0.247680862,0
46,0,0.937137512,2.226194647,-0.689191798,-0.605237263,1
22,0,-0.278013554,-0.813223229,-0.038675645,-0.155972903,1
29,0,-0.173000499,-0.137797034,1.424985699,-0.956438844,0
15,0,0.187044261,-0.488018024,-0.363933722,1.882820689,0
22,0,0.532087157,0.362518666,0.44921147,1.237430771,0
47,0,-0.833082559,-0.012718109,1.424985699,-0.082995951,0
23,0,0.532087157,2.476352497,-0.52656276,-0.976963612,1
50,1,1.042150567,0.575152838,-1.014449875,-0.283682569,1
62,0,-1.133119859,2.876605056,-0.363933722,0.667298335,1
16,1,0.832124457,-0.563065379,-0.201304684,1.374262556,1
15,0,-0.428032204,-1.050873186,-0.363933722,-0.885742422,1
75,0,0.007021881,-0.175320712,1.424985699,-0.27227992,1
16,0,0.502083427,1.18803957,1.099727623,0.008225238,0
34,0,-0.833082559,0.962897505,-0.363933722,-0.053349065,1
26,0,0.367066642,-0.362939099,2.238130891,2.712933517,0
20,0,0.382068507,0.350010773,-0.689191798,-0.306487867,1
22,0,0.127036801,-0.488018024,2.075501852,-0.235791444,1
26,0,-0.067987444,1.68835527,0.123953393,-0.155972903,0
62,0,0.727111402,-0.175320712,0.123953393,-0.789960173,0
8,0,0.022023746,-0.250368067,-0.363933722,-1.490082805,1
32,0,0.127036801,0.062329246,0.774469546,1.032183094,1
53,0,0.592094617,2.651462991,0.611840508,0.318377284,1
21,0,-0.398028474,0.475089698,0.937098584,-0.965560963,0
41,0,1.102158027,0.249947633,2.238130891,-1.467277507,0
53,0,1.432199057,1.913497335,-0.52656276,-0.313329456,1
118,1,4.88262801,0.350010773,2.238130891,0.685542573,0
12,0,0.292057317,-0.588081164,-0.52656276,0.021908417,0
4,0,-2.693313821,-1.72629938,0.286582431,0.224875564,0
16,0,0.337062912,-0.563065379,1.262356661,0.092604839,0
21,0,0.517085292,-0.325415421,-1.014449875,-0.053349065,0
74,1,0.487081562,0.662708085,-0.851820837,-0.488930246,1
12,0,-0.848084424,0.775279118,1.262356661,1.326371431,0
57,0,-0.908091884,-0.750683766,-0.851820837,-0.682775275,1
17,0,-0.157998634,-0.337923314,1.099727623,-0.352098461,0
42,1,-0.368024744,-0.262875959,-1.339707951,1.422153681,0
43,1,0.157040531,1.475721097,-0.851820837,-0.155972903,0
37,0,-0.938095614,0.675215978,-0.52656276,1.891942808,0
50,0,-1.118117994,0.212423956,0.611840508,-1.216419235,1
36,0,-1.46316089,-0.488018024,-0.363933722,1.255675009,0
36,0,0.307059182,1.18803957,0.937098584,2.628553916,0
49,0,-0.743071369,-0.500525916,2.075501852,1.584071293,1
24,0,-1.073112399,-0.337923314,-0.038675645,0.197509207,0
86,0,0.802120727,-1.426109961,-1.50233699,-0.828729178,0
39,1,0.922135647,1.475721097,-0.038675645,-0.45244177,1
21,0,-1.133119859,-1.100904756,-1.014449875,-0.856095535,0
14,0,0.427074102,-0.550557486,-0.038675645,0.005944709,0
70,0,-0.788076964,0.575152838,0.937098584,0.218033975,1
11,0,0.007021881,-1.138428433,-0.201304684,0.414159533,0
30,1,-0.338021014,0.962897505,0.774469546,1.059549451,1
27,0,0.082031206,-0.850746906,0.611840508,0.98201144,0
94,0,-0.173000499,-0.012718109,0.44921147,1.059549451,1
21,0,-0.263011689,-0.925794261,-0.689191798,1.255675009,0
19,0,-1.82320565,-0.212844389,-0.851820837,-1.047660034,0
14,0,0.532087157,-0.750683766,0.611840508,3.486033101,0
62,0,0.247051722,-0.563065379,0.44921147,0.208911856,0
12,0,-0.188002364,0.462581806,-0.038675645,0.329779933,1
21,0,0.187044261,1.225563247,-1.014449875,-0.114923368,0
21,1,2.572340798,-1.188460003,-0.52656276,-0.121764957,1
22,1,-1.73319446,-0.638112734,-1.664966028,-1.330445722,1
13,1,0.247051722,1.263086925,2.075501852,1.043585743,0
15,1,-0.443034069,0.262455526,1.750243776,-0.951877785,1
93,0,0.937137512,-0.200336497,1.587614737,0.487136485,0
21,1,-0.443034069,-1.138428433,-1.50233699,-1.120636986,0
47,1,-0.173000499,0.925373828,1.750243776,0.667298335,1
42,0,0.877130052,2.263718324,-1.50233699,-0.317890515,0
27,0,-1.79320192,1.138008,2.563388967,-0.828729178,1
20,0,0.487081562,-0.900778476,-0.851820837,-0.420514354,0
36,0,0.637100212,0.024805568,-1.177078913,0.450648009,1
30,0,0.817122592,-0.500525916,-1.664966028,-0.358940051,0
13,0,0.202046126,-0.600589056,0.937098584,0.229436624,0
51,0,3.892504919,0.78778701,3.21390512,-0.235791444,0
58,0,-0.968099344,0.299979203,-0.689191798,-0.438758592,1
19,0,-1.028106804,-1.000841616,-0.689191798,0.247680862,1
16,0,0.472079697,0.412550236,0.611840508,2.040177242,0
51,1,0.967141242,-0.137797034,2.888647044,2.77450782,1
12,1,-0.413030339,-0.237860174,-1.664966028,0.425562182,1
21,0,-0.593052719,-0.750683766,-0.363933722,-0.037385357,1
52,0,0.487081562,0.400042343,-0.201304684,-1.232382943,0
29,0,-0.578050854,-0.463002239,-0.363933722,0.863423893,0
25,0,0.142038666,0.087345031,0.123953393,0.297852516,1
17,0,-0.368024744,-0.800715336,-1.664966028,-1.371495258,1
29,0,0.187044261,0.337502881,-1.50233699,-0.828729178,1
16,0,-0.788076964,-1.000841616,0.774469546,0.247680862,0
22,0,0.562090887,2.363781464,-0.851820837,-1.412544793,0
45,0,-0.563048989,-1.200967896,0.123953393,-0.561907198,0
60,0,0.742113267,-1.413602068,-0.689191798,-0.082995951,0
35,0,-2.21325414,-1.476141531,-0.201304684,-1.113795397,1
27,1,-0.398028474,-1.551188886,-1.014449875,-0.762593816,1
24,0,-0.758073234,0.112360816,1.424985699,0.133654374,0
14,0,-0.638058314,-1.125920541,1.262356661,0.218033975,0
59,1,-0.278013554,-0.137797034,-1.339707951,-0.682775275,0
37,0,-0.338021014,1.200547462,1.424985699,1.210064414,0
23,0,0.052027476,-0.400462776,-0.363933722,2.069824129,0
28,0,0.247051722,0.312487096,-1.664966028,-0.616639912,1
19,0,-0.308017284,-0.925794261,-0.851820837,-0.379464818,0
55,0,0.322061047,-0.300399636,-0.363933722,-0.828729178,1
28,1,0.157040531,-0.450494346,-1.50233699,-0.942755666,0
40,1,-1.61317954,-0.325415421,-0.851820837,-0.518577133,1
19,1,0.442075967,-1.288523143,-1.339707951,-0.682775275,0
33,0,-0.998103074,-0.813223229,-1.177078913,0.753958465,1
29,0,-1.028106804,-0.600589056,-0.201304684,-1.070465331,1
71,0,1.192169217,-0.262875959,2.400759929,0.046994244,1
20,0,1.192169217,-0.212844389,-0.038675645,-0.158253433,0
24,0,1.972266198,0.212423956,-0.851820837,0.667298335,1
23,0,-0.953097479,-1.888901983,-0.038675645,-0.974683082,0
31,0,-0.938095614,-0.963317939,-0.201304684,0.402756884,0
47,0,1.102158027,1.263086925,0.286582431,1.178136998,1
32,0,-0.488039664,-0.813223229,-1.177078913,-0.951877785,0
51,0,-0.968099344,-0.437986454,1.424985699,1.707219899,0
50,0,1.132161757,1.413181635,-1.177078913,-1.280274068,1
28,0,-0.998103074,-0.513033809,-0.851820837,1.121123754,0
26,1,-0.022981849,-0.225352282,0.44921147,0.051555304,0
28,0,-0.413030339,-0.412970669,0.774469546,1.451800567,0
49,0,0.847126322,0.312487096,-1.014449875,-0.54822402,0
71,1,3.352437779,-0.900778476,-0.851820837,-0.753471697,0
12,1,0.112034936,0.800294903,-0.689191798,1.745988905,0
13,0,-0.953097479,-0.463002239,-1.339707951,-0.815046,0
47,0,1.957264333,0.024805568,-1.339707951,0.297852516,1
44,0,-1.088114264,-1.075888971,0.286582431,-0.140009195,1
32,0,-0.938095614,-0.938302154,0.611840508,1.889662279,0
113,0,2.107282983,1.863465765,0.286582431,-0.27227992,0
36,1,1.612221437,-0.400462776,-0.038675645,-0.27227992,0
21,0,-1.55317208,-0.700652196,0.44921147,0.719750519,0
66,0,1.012146837,-0.312907529,-0.363933722,-2.15599749,0
22,0,-1.043108669,-1.276015251,0.937098584,-0.00545794,1
33,0,0.712109537,1.112992215,-0.038675645,-0.466124949,1
69,0,-0.833082559,-0.775699551,-0.851820837,-0.313329456,0
43,0,-0.983101209,0.074837138,0.937098584,0.553271848,0
46,0,-0.338021014,0.337502881,1.262356661,3.689000248,1
17,0,0.547089022,0.187408171,-0.363933722,-0.420514354,1
32,0,-2.12324295,-1.163444218,-0.363933722,1.923870225,0
47,1,0.742113267,-0.588081164,-1.177078913,-0.682775275,0
19,0,0.142038666,1.263086925,-1.177078913,-0.90170613,0
84,0,0.847126322,1.000421183,-0.52656276,-1.216419235,1
24,0,0.307059182,-0.550557486,0.611840508,-0.691897394,1
31,0,1.282180407,0.224931848,-0.038675645,1.16217329,1
65,0,0.292057317,-0.412970669,-0.201304684,-0.035104827,0
25,1,-0.142996769,0.462581806,-0.201304684,1.198661766,0
12,0,0.277055452,0.925373828,-0.689191798,-0.082995951,1
81,0,0.382068507,-0.187828604,-0.363933722,-0.90170613,1
10,0,-0.488039664,-1.463633638,0.44921147,1.057268921,0
41,0,-0.323019149,-1.200967896,-1.339707951,-0.425075413,0
28,0,-1.238132915,0.037313461,2.075501852,2.161045318,0
49,0,-0.323019149,-1.213475788,-0.201304684,-0.951877785,0
131,0,0.412072237,0.237439741,1.099727623,-0.561907198,1
20,0,0.097033071,-0.463002239,-1.177078913,0.694664692,0
29,0,-2.078237355,-0.850746906,-0.363933722,2.220339092,1
28,1,-1.298140375,0.962897505,0.611840508,-1.063623742,1
12,0,-1.478162755,-0.588081164,0.937098584,-0.509455014,1
33,0,-1.103116129,2.176163077,-0.038675645,0.867984953,1
48,0,-0.082989309,1.350642172,2.563388967,3.506557868,0
25,0,-0.458035934,-1.050873186,-1.339707951,0.300133046,0
23,0,0.532087157,-1.551188886,-0.52656276,-1.16852811,1
42,0,0.172042396,-0.475510131,-1.339707951,-0.831009708,0
37,0,0.652102077,0.48759759,-0.038675645,-0.842412357,1
22,0,-0.518043394,-1.426109961,-1.339707951,-0.753471697,0
25,0,-0.428032204,-0.050241787,-0.52656276,0.247680862,0
38,0,1.102158027,0.562644945,-1.014449875,-0.27456045,0
30,0,-1.358147835,-0.075257572,-0.038675645,-0.728385869,1
47,0,-0.383026609,-0.400462776,-0.689191798,-0.117203898,1
94,0,1.012146837,0.049821353,-0.689191798,-0.459283359,1
20,0,-0.908091884,-1.100904756,-1.177078913,-0.251755153,0
20,0,-0.353022879,-0.600589056,-1.664966028,0.763080584,0
37,1,-0.188002364,-0.325415421,1.912872814,-1.200455527,1
48,0,5.407693285,3.226826046,-0.201304684,0.845179655,1
38,0,0.997144972,1.525752667,-0.851820837,-0.72382481,1
41,0,2.242299768,0.224931848,0.611840508,-0.564187728,0
11,0,-0.518043394,-0.037733894,-0.52656276,-0.032824297,1
20,0,0.892131917,0.462581806,0.123953393,-0.803643351,1
35,1,1.747238223,0.675215978,0.286582431,-0.844692887,0
37,0,2.167290443,0.950389613,-1.177078913,0.07892166,1
22,0,-0.293015419,-0.050241787,-0.038675645,0.138215434,0
23,0,-2.15324668,-1.088396863,-0.038675645,-1.289396187,1
16,0,-0.263011689,-1.613728348,-0.689191798,-0.235791444,1
16,0,0.727111402,0.93788172,-0.52656276,0.450648009,1
35,0,0.337062912,0.299979203,1.912872814,0.943242434,1
34,0,1.492206517,0.550137053,-1.177078913,-1.148003343,0
25,0,0.412072237,-0.312907529,-0.038675645,-1.063623742,0
23,0,-1.988226165,-0.425478561,-0.52656276,-1.059062683,1
19,0,-0.233007959,-0.638112734,-0.689191798,-0.954158314,0
15,0,0.862128187,-0.050241787,-0.52656276,-0.429636473,0
9,0,0.712109537,-0.350431206,-0.52656276,-0.251755153,1
12,0,-0.112993039,-0.237860174,-0.689191798,-0.705580572,0
28,0,2.137286713,1.163023785,-0.52656276,2.309279752,1
31,0,2.422322148,0.525121268,-0.363933722,-1.08642904,0
16,0,0.802120727,-0.250368067,-0.851820837,-1.033976855,0
12,1,0.277055452,-0.225352282,-0.851820837,-0.561907198,0
19,0,0.367066642,0.475089698,0.286582431,0.753958465,0
9,0,-0.428032204,0.199916063,-0.363933722,-0.27227992,0
30,0,0.517085292,-0.387954884,-1.014449875,-0.653128388,1
15,0,-0.368024744,2.113623614,0.286582431,1.134806933,1
18,0,0.817122592,1.012929075,-1.014449875,0.131373845,1
29,0,1.207171082,0.124868708,1.262356661,-0.561907198,1
17,0,0.892131917,0.074837138,1.099727623,-0.349817932,0
14,1,-0.338021014,-0.000210217,-0.038675645,-0.409111705,1
30,0,0.367066642,2.301242002,-0.851820837,-0.618920442,1
12,0,0.052027476,-0.688144304,-0.689191798,-0.698738983,0
20,0,2.377316553,1.43819742,-1.339707951,-0.201583498,1
25,0,0.367066642,0.337502881,0.44921147,0.108568547,1
21,0,-0.623056449,1.6383237,0.44921147,0.53274708,0
45,0,-0.548047124,-0.663128519,0.123953393,-0.45244177,0
30,0,0.487081562,0.350010773,1.750243776,-0.828729178,1
18,0,-0.097991174,-0.550557486,-0.851820837,0.742555817,0
15,0,-0.503041529,-1.225983681,-0.851820837,0.183826029,1
16,0,0.052027476,-0.463002239,-0.851820837,-0.466124949,1
58,0,-0.473037799,0.400042343,0.286582431,-1.200455527,0
20,0,0.487081562,0.475089698,-1.014449875,-0.831009708,0
56,0,1.147163622,0.562644945,-0.689191798,-0.705580572,0
27,0,0.877130052,2.501368282,0.286582431,1.059549451,1
16,0,1.822247548,-0.588081164,0.937098584,-0.641725739,0
18,0,0.262053587,-0.312907529,0.286582431,0.585199264,1
20,0,0.922135647,-0.713160089,-0.689191798,-0.27684098,0
18,0,-0.082989309,-0.137797034,-0.52656276,-0.552785079,0
21,1,-0.052985579,0.387534451,-1.014449875,-0.605237263,1
21,1,0.307059182,2.526384067,1.750243776,-0.155972903,1
9,0,-0.127994904,-0.725667981,-1.014449875,-0.399989586,0
11,0,0.892131917,0.174900278,0.123953393,0.288730397,0
23,0,0.232049857,1.28810271,0.937098584,-0.564187728,1
12,0,0.382068507,-0.337923314,-0.851820837,-0.842412357,1
21,0,0.787118862,0.212423956,1.587614737,0.719750519,0
19,0,-0.368024744,0.149884493,2.075501852,0.425562182,1
35,0,0.667103942,0.324994988,-0.038675645,-0.201583498,0
21,0,0.382068507,0.950389613,-0.363933722,-1.328165193,0
31,0,-0.413030339,-0.100273357,-0.201304684,-0.728385869,0
12,0,1.567215842,0.312487096,-0.851820837,-0.082995951,0
34,0,1.282180407,1.900989442,1.424985699,0.43924536,1
14,0,0.952139377,-0.362939099,0.937098584,-0.828729178,0
12,0,-0.893090019,-0.838239014,-0.363933722,-0.842412357,1
78,1,-0.953097479,-0.112781249,-0.201304684,0.297852516,0
21,0,-0.593052719,-0.650620626,-0.851820837,-0.529979782,0
20,0,-0.503041529,0.062329246,0.286582431,0.667298335,0
12,0,-0.353022879,-1.763823058,-0.363933722,1.666170364,0
44,0,0.292057317,-0.463002239,0.44921147,0.870265482,0
52,0,0.547089022,1.112992215,-1.177078913,-1.246066122,0
11,0,-1.79320192,-1.601220456,-0.363933722,0.108568547,0
81,0,-0.548047124,-0.588081164,-0.52656276,-0.283682569,1
18,0,0.277055452,-0.650620626,-0.363933722,-0.441039122,1
37,0,-0.353022879,0.362518666,0.44921147,-0.486649716,1
45,0,0.187044261,1.400673742,2.238130891,0.336621522,1
23,0,0.322061047,0.412550236,0.123953393,0.049274774,0
36,0,-1.058110534,-1.088396863,-0.851820837,-0.922230898,1
18,0,0.577092752,0.525121268,-0.52656276,-1.246066122,1
13,1,0.847126322,0.099852923,-0.851820837,-0.824168119,0
41,0,0.022023746,-0.750683766,-0.851820837,-0.682775275,0
37,0,1.267178542,0.274963418,-0.201304684,-0.044226946,0
48,0,-0.007979984,-1.426109961,3.051276082,-0.409111705,0
35,0,0.757115132,2.401305142,1.587614737,0.753958465,0
60,0,0.217047992,0.350010773,0.774469546,0.046994244,0
16,0,-0.233007959,-0.913286369,-1.339707951,0.247680862,1
17,0,-0.878088154,-0.112781249,-0.52656276,0.815532768,0
32,0,-0.713067639,1.23807114,-0.689191798,1.121123754,0
28,0,0.322061047,1.750894732,0.611840508,0.046994244,0
16,0,-1.43315716,-0.588081164,-1.014449875,0.487136485,0
10,0,-1.34314597,-0.750683766,-0.038675645,0.316096754,0
13,0,0.532087157,-0.187828604,0.286582431,-0.082995951,0
19,0,-0.998103074,-1.263507358,-0.851820837,0.07892166,1
16,0,0.187044261,-0.312907529,0.286582431,0.322938343,0
15,0,0.652102077,-0.175320712,-1.014449875,0.612565621,0
43,0,-0.293015419,0.162392386,-0.851820837,-0.54822402,0
35,0,0.472079697,-0.225352282,-1.014449875,-0.844692887,0
98,0,0.727111402,0.037313461,-1.177078913,-0.370342699,0
25,0,-0.608054584,0.625184408,0.937098584,0.678700984,0
28,1,-1.013104939,-0.788207444,-0.52656276,-0.235791444,0
23,0,-0.218006094,-1.075888971,-0.689191798,-0.486649716,0
39,1,0.922135647,0.187408171,1.262356661,-0.27684098,1
73,0,0.727111402,0.800294903,-0.363933722,-0.600676204,1
20,0,-0.338021014,-1.488649423,0.611840508,-1.207297116,0
20,0,-1.028106804,0.012297676,0.44921147,-0.235791444,1
34,0,-0.353022879,-0.175320712,-1.014449875,0.181545499,0
28,0,-0.428032204,-0.788207444,0.44921147,-1.097831688,1
15,0,-0.428032204,-0.437986454,-0.201304684,0.653615156,0
39,0,-0.037983714,0.212423956,-0.201304684,-0.466124949,0
13,0,-0.923093749,0.199916063,0.286582431,-0.082995951,0
31,1,-0.983101209,-1.175952111,-0.851820837,0.126812785,0
43,0,-0.007979984,-0.387954884,-0.52656276,0.07892166,1
56,0,-0.097991174,-0.688144304,-0.201304684,-1.020293677,0
22,0,-0.923093749,0.68772387,0.774469546,-0.242633034,1
26,0,0.652102077,1.600800022,1.262356661,-0.082995951,0
35,0,1.132161757,-0.700652196,-0.52656276,-0.653128388,1
50,0,-0.157998634,0.450073913,-1.014449875,-1.718135779,1
23,1,-0.638058314,-0.037733894,-1.339707951,-0.940475136,1
24,0,1.027148702,-0.200336497,0.774469546,0.635370918,0
20,0,1.267178542,1.43819742,0.611840508,0.158740202,0
25,1,0.232049857,-0.825731121,-0.851820837,2.2363028,0
30,0,-0.593052719,-1.413602068,0.286582431,-0.358940051,0
46,1,-0.443034069,-0.400462776,-0.689191798,-1.059062683,0
24,0,0.442075967,0.112360816,-1.177078913,-1.061343212,1
22,0,0.277055452,-0.262875959,1.424985699,-0.461563889,1
42,1,0.307059182,0.98791329,0.123953393,-1.248346652,0
24,0,-0.127994904,-0.087765464,0.286582431,0.856582304,0
22,0,0.892131917,-0.563065379,-1.339707951,-0.600676204,0
79,1,-0.173000499,-0.850746906,0.44921147,-0.078434892,1
70,0,0.727111402,-0.488018024,-0.689191798,0.856582304,1
47,0,-0.728069504,-1.363570498,-0.689191798,-0.076154362,0
41,0,-0.848084424,-0.425478561,2.075501852,-0.251755153,0
6,0,-0.638058314,0.650200193,-0.363933722,-0.201583498,0
15,0,0.817122592,0.287471311,0.937098584,-0.035104827,0
33,0,-0.503041529,-0.175320712,-1.014449875,0.021908417,0
22,0,3.157413534,1.58829213,-1.014449875,0.275047219,0
59,0,-0.263011689,0.362518666,2.726018005,2.799593647,0
15,1,-2.18325041,-0.825731121,1.587614737,3.082379336,0
13,0,0.127036801,0.475089698,1.424985699,-0.641725739,0
16,0,-2.15324668,-1.313538928,-0.851820837,-0.117203898,0
29,0,0.112034936,0.024805568,0.937098584,-0.358940051,1
42,0,1.087156162,-0.538049594,0.937098584,0.131373845,0
15,1,0.052027476,-1.050873186,-1.014449875,-0.90170613,0
14,0,-0.488039664,-1.326046821,-0.689191798,-0.862937124,0
48,0,-0.863086289,1.800926302,0.611840508,1.666170364,0
22,0,0.682105807,0.237439741,-0.851820837,-0.742069048,1
28,1,-0.067987444,1.23807114,-0.689191798,0.612565621,1
33,0,1.477204652,0.149884493,-1.014449875,-1.337287312,0
35,0,-0.308017284,-0.425478561,-0.363933722,-0.705580572,1
36,1,-0.278013554,0.149884493,0.44921147,-0.742069048,1
10,0,-0.578050854,-0.688144304,-1.014449875,0.322938343,1
13,0,-0.473037799,-1.213475788,-0.52656276,1.60687659,0
28,0,-0.413030339,0.475089698,-0.038675645,-0.742069048,1
31,1,-1.28313851,-1.050873186,-0.52656276,0.585199264,1
24,0,1.162165487,0.012297676,-0.52656276,1.451800567,0
21,0,1.192169217,-0.913286369,-0.363933722,-0.529979782,0
22,0,-0.112993039,0.425058128,-0.363933722,2.516807959,1
34,0,0.037025611,-1.250999466,-1.339707951,0.450648009,0
15,1,-1.013104939,-1.376078391,-0.201304684,-0.698738983,1
15,1,-0.383026609,-0.638112734,-1.339707951,-0.8994256,0
10,1,-0.052985579,-0.037733894,-0.038675645,-0.762593816,1
18,0,0.367066642,-0.450494346,-1.177078913,-0.27227992,0
31,0,1.027148702,-0.062749679,-1.014449875,-0.842412357,1
13,0,-0.578050854,-1.025857401,-0.851820837,-0.384025878,0
50,0,-0.803078829,0.224931848,0.286582431,-0.053349065,1
28,0,1.207171082,0.662708085,0.286582431,-0.162814493,0
53,0,0.037025611,0.750263333,-0.038675645,0.108568547,0
29,0,-0.398028474,1.025436968,2.400759929,0.218033975,0
74,0,-0.188002364,-0.387954884,-1.014449875,-0.618920442,0
49,0,-1.58317581,-0.600589056,-0.201304684,0.589760324,1
25,0,-1.28313851,-0.125289142,0.774469546,1.260236069,1
12,0,0.247051722,-0.950810046,-0.689191798,-0.425075413,1
40,0,0.577092752,0.237439741,-0.851820837,-0.201583498,1
22,0,-0.683063909,-1.451125746,-0.689191798,-0.292804688,0
19,1,-0.878088154,0.512613375,0.286582431,0.058396893,0
14,0,1.207171082,0.500105483,0.44921147,0.131373845,0
11,0,-1.133119859,-0.187828604,1.750243776,0.450648009,0
19,0,0.217047992,-0.037733894,-0.851820837,1.990005587,0
17,0,-0.248009824,-0.600589056,1.912872814,-0.409111705,0
38,0,-0.022981849,-1.288523143,-0.851820837,0.612565621,0
11,0,0.382068507,2.939144519,2.888647044,1.650206655,0
39,0,-1.328144105,-0.925794261,-0.689191798,-1.453594329,1
28,0,-1.70319073,-0.913286369,0.44921147,-0.386306408,1
26,0,-0.548047124,1.850957872,0.123953393,0.046994244,1
24,0,-1.163123589,0.437566021,1.262356661,0.653615156,0
12,0,-0.908091884,-1.100904756,0.937098584,-0.078434892,1
11,0,-1.358147835,-0.075257572,-0.689191798,1.647926126,0
14,0,-1.148121724,-0.638112734,-1.177078913,0.051555304,0
26,0,1.957264333,0.212423956,-1.014449875,-0.691897394,1
37,0,0.922135647,0.187408171,0.774469546,-0.618920442,0
35,0,1.852251278,1.48822899,-1.177078913,1.558985465,1
22,0,0.682105807,-1.050873186,-1.014449875,-0.358940051,0
23,0,0.142038666,0.262455526,0.44921147,0.667298335,0
22,0,-0.638058314,0.199916063,-1.50233699,0.674139924,1
74,1,2.707357583,0.375026558,-0.851820837,-0.352098461,0
23,0,0.427074102,-1.338554713,-1.014449875,-0.358940051,1
28,0,0.922135647,1.750894732,-0.363933722,1.020780445,1
22,0,-1.133119859,-1.000841616,2.563388967,1.52021646,0
29,0,-0.908091884,-0.788207444,0.774469546,-0.00317741,1
23,1,0.682105807,2.026068367,1.587614737,3.636548064,0
108,0,-0.533045259,0.274963418,-0.363933722,-0.126326017,0
8,0,-2.03323176,-0.600589056,-1.014449875,-1.136600694,1
52,0,-0.788076964,-0.125289142,-0.851820837,1.476886395,0
19,0,-0.428032204,-0.675636411,0.286582431,0.275047219,0
27,0,-1.748196325,-0.813223229,1.262356661,0.482575425,0
23,0,-0.097991174,-0.362939099,-0.363933722,-0.470686008,0
33,0,-1.028106804,-0.500525916,1.262356661,3.143953639,0
23,0,-0.983101209,0.6376923,0.611840508,1.139367992,1
21,0,0.697107672,0.762771225,1.424985699,0.863423893,0
25,0,1.942262468,2.138639399,0.286582431,0.525905491,0
45,1,1.582217707,1.08797643,-0.851820837,0.343463111,0
33,0,-0.338021014,-0.050241787,3.051276082,-0.078434892,0
60,0,-0.353022879,-0.262875959,0.123953393,0.71518946,0
43,0,0.067029341,-1.125920541,-1.014449875,0.275047219,1
43,0,-0.368024744,-0.187828604,-0.201304684,-0.844692887,0
29,0,1.147163622,-0.750683766,1.099727623,0.247680862,0
37,0,0.577092752,1.050452753,-1.50233699,-0.922230898,1
38,0,-0.968099344,-1.651252026,-0.201304684,-0.317890515,0
18,0,0.382068507,0.187408171,-1.664966028,-0.197022439,1
